,Date_imp,Date_imp_d,Cluster,Category_name,name,price,disc_price,merchant,condition,Disc_percentage,isSale,Imp_count,brand,p_description,currency,dateAdded,dateSeen,dateUpdated,imageURLs,manufacturer,shipping,sourceURLs,weight,Date_imp_d.1,Day_n,month,month_n,day,Week_Number,Zscore_1,price_std
17337,2017-08-14 15:00:00,2017/08/14,2,headphone,Sennheiser - RS 175 Over-the-Ear Wireless Headphone System - Black,299.0,279.95,Walmart.com,New,0.06,Yes,3,Sennheiser,"Accessoires Image et Son,Hearing Assistance,Electronics,Over-Ear & On-Ear Headphones,Consommables et Accessoires,Mobile,Headphones,All Headphones,TV Headphones,Casques et écouteurs,High-Tech,Over-Ear Headphones,Audio",USD,2015-08-23T11:46:08Z,"2017-09-07T14:00:00Z,2017-08-14T15:00:00Z,2017-07-21T17:00:00Z",2018-06-13T19:38:17Z,,Sennheiser,Standard,https://www.walmart.com/ip/Wireless-Headphones-Sys-RS175/43415958,0.684 pounds,2017/08/14,Monday,8,August,14,33,1.1546772259884694,0.052153619241607274
17338,2017-07-21 17:00:00,2017/07/21,2,headphone,Sennheiser - RS 175 Over-the-Ear Wireless Headphone System - Black,299.0,279.95,Walmart.com,New,0.06,Yes,3,Sennheiser,"Accessoires Image et Son,Hearing Assistance,Electronics,Over-Ear & On-Ear Headphones,Consommables et Accessoires,Mobile,Headphones,All Headphones,TV Headphones,Casques et écouteurs,High-Tech,Over-Ear Headphones,Audio",USD,2015-08-23T11:46:08Z,"2017-09-07T14:00:00Z,2017-08-14T15:00:00Z,2017-07-21T17:00:00Z",2018-06-13T19:38:17Z,,Sennheiser,Standard,https://www.walmart.com/ip/Wireless-Headphones-Sys-RS175/43415958,0.684 pounds,2017/07/21,Friday,7,July,21,29,1.1546772259884694,0.052153619241607274
17339,2017-10-24 04:00:00,2017/10/24,2,headphone,Sennheiser - RS 175 Over-the-Ear Wireless Headphone System - Black,279.99,279.99,Walmart.com,New,0.0,No,1,Sennheiser,"Accessoires Image et Son,Hearing Assistance,Electronics,Over-Ear & On-Ear Headphones,Consommables et Accessoires,Mobile,Headphones,All Headphones,TV Headphones,Casques et écouteurs,High-Tech,Over-Ear Headphones,Audio",USD,2015-08-23T11:46:08Z,2017-10-24T04:00:00Z,2018-06-13T19:38:17Z,,Sennheiser,Value,https://www.walmart.com/ip/Wireless-Headphones-Sys-RS175/43415958,0.684 pounds,2017/10/24,Tuesday,10,October,24,43,-0.5709842571908422,0.052153619241607274
17340,2017-09-14 23:00:00,2017/09/14,2,headphone,Sennheiser - RS 175 Over-the-Ear Wireless Headphone System - Black,279.85,279.85,Walmart.com,New,0.0,No,1,Sennheiser,"Accessoires Image et Son,Hearing Assistance,Electronics,Over-Ear & On-Ear Headphones,Consommables et Accessoires,Mobile,Headphones,All Headphones,TV Headphones,Casques et écouteurs,High-Tech,Over-Ear Headphones,Audio",USD,2015-08-23T11:46:08Z,2017-09-14T23:00:00Z,2018-06-13T19:38:17Z,,Sennheiser,Freight,https://www.walmart.com/ip/Wireless-Headphones-Sys-RS175/43415958,0.684 pounds,2017/09/14,Thursday,9,September,14,37,-0.5836929687976323,0.052153619241607274
17347,2017-12-06 19:00:00,2017/12/06,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,49.0,49.0,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-12-06T19:00:00Z,2017-12-06T21:00:00Z,2017-12-04T20:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/12/06,Wednesday,12,December,6,49,-1.1993055937793606,12.552599367349893
17348,2017-12-06 21:00:00,2017/12/06,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,49.0,49.0,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-12-06T19:00:00Z,2017-12-06T21:00:00Z,2017-12-04T20:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/12/06,Wednesday,12,December,6,49,-1.1993055937793606,12.552599367349893
17349,2017-12-04 20:00:00,2017/12/04,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,49.0,49.0,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-12-06T19:00:00Z,2017-12-06T21:00:00Z,2017-12-04T20:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/12/04,Monday,12,December,4,49,-1.1993055937793606,12.552599367349893
17350,2017-12-06 19:00:00,2017/12/06,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,74.0,74.0,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-12-06T19:00:00Z,2017-12-06T21:00:00Z,2017-12-04T20:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/12/06,Wednesday,12,December,6,49,0.8902589916015269,12.552599367349893
17351,2017-12-06 21:00:00,2017/12/06,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,74.0,74.0,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-12-06T19:00:00Z,2017-12-06T21:00:00Z,2017-12-04T20:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/12/06,Wednesday,12,December,6,49,0.8902589916015269,12.552599367349893
17352,2017-12-04 20:00:00,2017/12/04,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,74.0,74.0,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-12-06T19:00:00Z,2017-12-06T21:00:00Z,2017-12-04T20:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/12/04,Monday,12,December,4,49,0.8902589916015269,12.552599367349893
17353,2017-11-18 07:00:00,2017/11/18,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,59.0,59.0,bhphotovideo.com,New,0.0,No,1,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,2017-11-18T07:00:00Z,2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/11/18,Saturday,11,November,18,46,-0.3634797596270056,12.552599367349893
17354,2017-10-24 07:00:00,2017/10/24,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,69.95,69.95,bhphotovideo.com,New,0.0,No,1,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,2017-10-24T07:00:00Z,2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/10/24,Tuesday,10,October,24,43,0.5517495287698234,12.552599367349893
17355,2017-09-24 02:00:00,2017/09/24,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,44.95,44.95,bhphotovideo.com,New,0.0,No,4,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-09-24T02:00:00Z,2017-08-29T01:00:00Z,2017-08-22T01:00:00Z,2017-08-19T02:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/09/24,Sunday,9,September,24,38,-1.5378150566110642,12.552599367349893
17356,2017-08-29 01:00:00,2017/08/29,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,44.95,44.95,bhphotovideo.com,New,0.0,No,4,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-09-24T02:00:00Z,2017-08-29T01:00:00Z,2017-08-22T01:00:00Z,2017-08-19T02:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/08/29,Tuesday,8,August,29,35,-1.5378150566110642,12.552599367349893
17357,2017-08-22 01:00:00,2017/08/22,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,44.95,44.95,bhphotovideo.com,New,0.0,No,4,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-09-24T02:00:00Z,2017-08-29T01:00:00Z,2017-08-22T01:00:00Z,2017-08-19T02:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/08/22,Tuesday,8,August,22,34,-1.5378150566110642,12.552599367349893
17358,2017-08-19 02:00:00,2017/08/19,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,44.95,44.95,bhphotovideo.com,New,0.0,No,4,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-09-24T02:00:00Z,2017-08-29T01:00:00Z,2017-08-22T01:00:00Z,2017-08-19T02:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/08/19,Saturday,8,August,19,33,-1.5378150566110642,12.552599367349893
17359,2017-09-24 02:00:00,2017/09/24,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,74.99,74.99,bhphotovideo.com,New,0.0,No,1,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,2017-09-24T02:00:00Z,2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/09/24,Sunday,9,September,24,38,0.9730057491826096,12.552599367349893
17360,2017-08-29 01:00:00,2017/08/29,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,74.95,74.95,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-08-29T01:00:00Z,2017-08-22T01:00:00Z,2017-08-19T02:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/08/29,Tuesday,8,August,29,35,0.9696624458460009,12.552599367349893
17361,2017-08-22 01:00:00,2017/08/22,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,74.95,74.95,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-08-29T01:00:00Z,2017-08-22T01:00:00Z,2017-08-19T02:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/08/22,Tuesday,8,August,22,34,0.9696624458460009,12.552599367349893
17362,2017-08-19 02:00:00,2017/08/19,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,74.95,74.95,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-08-29T01:00:00Z,2017-08-22T01:00:00Z,2017-08-19T02:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1326454-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker.html,2 pounds,2017/08/19,Saturday,8,August,19,33,0.9696624458460009,12.552599367349893
17363,2017-08-29 06:00:00,2017/08/29,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,59.95,59.95,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-08-29T06:00:00Z,2017-08-22T05:00:00Z,2017-08-19T05:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1133039-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker_10w_black.html,2 pounds,2017/08/29,Tuesday,8,August,29,35,-0.28407630538253165,12.552599367349893
17364,2017-08-22 05:00:00,2017/08/22,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,59.95,59.95,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-08-29T06:00:00Z,2017-08-22T05:00:00Z,2017-08-19T05:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1133039-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker_10w_black.html,2 pounds,2017/08/22,Tuesday,8,August,22,34,-0.28407630538253165,12.552599367349893
17365,2017-08-19 05:00:00,2017/08/19,35,"speaker, portable, bluetooth",Boombox+ Bluetooth Wireless Speaker,59.95,59.95,bhphotovideo.com,New,0.0,No,3,SHARKK,"Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Electronics,Portable Audio & Video,Audio,Bluetooth & Wireless Speakers",USD,2017-07-18T23:45:46Z,"2017-08-29T06:00:00Z,2017-08-22T05:00:00Z,2017-08-19T05:00:00Z",2018-01-19T05:30:26Z,,,Free Expedited Shipping for most orders over $49,https://www.bhphotovideo.com/c/product/1133039-REG/sharkk_sk869bt_boombox_bluetooth_4_0_speaker_10w_black.html,2 pounds,2017/08/19,Saturday,8,August,19,33,-0.28407630538253165,12.552599367349893
17369,2017-12-08 03:00:00,2017/12/08,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",144.37,144.37,Walmart.com,New,0.0,No,3,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2018-01-10T17:00:00Z,2017-12-08T03:00:00Z,2017-11-16T19:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,Expedited,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/12/08,Friday,12,December,8,49,-0.5554416092696348,7.517680567243544
17370,2017-11-16 19:00:00,2017/11/16,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",144.37,144.37,Walmart.com,New,0.0,No,3,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2018-01-10T17:00:00Z,2017-12-08T03:00:00Z,2017-11-16T19:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,Expedited,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/11/16,Thursday,11,November,16,46,-0.5554416092696348,7.517680567243544
17371,2017-11-08 23:00:00,2017/11/08,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",144.37,144.37,Walmart.com,New,0.0,No,2,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2017-11-08T23:00:00Z,2017-10-28T20:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,Value,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/11/08,Wednesday,11,November,8,45,-0.5554416092696348,7.517680567243544
17372,2017-10-28 20:00:00,2017/10/28,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",144.37,144.37,Walmart.com,New,0.0,No,2,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2017-11-08T23:00:00Z,2017-10-28T20:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,Value,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/10/28,Saturday,10,October,28,43,-0.5554416092696348,7.517680567243544
17373,2017-10-30 18:00:00,2017/10/30,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",155.98,144.37,Walmart.com,New,0.07,Yes,3,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2017-10-30T18:00:00Z,2017-10-25T04:00:00Z,2017-10-21T13:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,Expedited,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/10/30,Monday,10,October,30,44,-0.4627748887117896,7.517680567243544
17374,2017-10-25 04:00:00,2017/10/25,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",155.98,144.37,Walmart.com,New,0.07,Yes,3,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2017-10-30T18:00:00Z,2017-10-25T04:00:00Z,2017-10-21T13:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,Expedited,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/10/25,Wednesday,10,October,25,43,-0.4627748887117896,7.517680567243544
17375,2017-10-21 13:00:00,2017/10/21,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",155.98,144.37,Walmart.com,New,0.07,Yes,3,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2017-10-30T18:00:00Z,2017-10-25T04:00:00Z,2017-10-21T13:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,Expedited,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/10/21,Saturday,10,October,21,42,-0.4627748887117896,7.517680567243544
17376,2017-09-08 12:00:00,2017/09/08,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",155.98,155.98,Walmart.com,New,0.0,No,1,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,2017-09-08T12:00:00Z,2018-01-22T06:15:30Z,,Power Acoustik,Expedited,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/09/08,Friday,9,September,8,36,-0.4627748887117896,7.517680567243544
17377,2017-09-17 08:00:00,2017/09/17,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",401.74,165.99,Walmart.com,New,0.59,Yes,1,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,2017-09-17T08:00:00Z,2018-01-22T06:15:30Z,,Power Acoustik,Value,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/09/17,Sunday,9,September,17,37,1.4987904208744365,7.517680567243544
17378,2017-07-23 04:00:00,2017/07/23,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",153.75,153.75,Walmart.com,New,0.0,No,1,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,2017-07-23T04:00:00Z,2018-01-22T06:15:30Z,,Power Acoustik,Expedited,https://www.walmart.com/ip/Power-Acoustik-EG1-4500D-Edge-Series-Monoblock-Class-D-Amp-4-500-Watts-Max/51703249,10.2 pounds,2017/07/23,Sunday,7,July,23,29,-0.4805739228930122,7.517680567243544
17379,2017-10-10 16:00:00,2017/10/10,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",171.99,171.99,Bestbuy.com,New,0.0,No,1,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,2017-10-10T16:00:00Z,2018-01-22T06:15:30Z,,Power Acoustik,,https://www.bestbuy.com/site/power-acoustik-edge-4500w-class-d-digital-mono-amplifier-with-selectable-bass-boost-white-black/5141316.p?skuId=5141316,10.2 pounds,2017/10/10,Tuesday,10,October,10,41,-0.9072647087265526,2.376354103144019
17380,2017-08-29 22:00:00,2017/08/29,9,"car, speaker, subwoofer","Power Acoustik EG1-4500D Edge Series Monoblock Class D Amp, 4,500 Watts Max",179.99,179.99,Bestbuy.com,New,0.0,No,15,Power Acoustik,"Auto & Tires,Auto Electronics,Car Audio,Car Amplifiers,All Car Amplifiers,Car Electronics & GPS,Mono Subwoofer Amps,Electronics,Car & Vehicle Electronics,Car Electronics,Amplifiers,Mono Amplifiers",USD,2016-09-04T16:15:34Z,"2017-08-29T22:00:00Z,2017-08-12T14:00:00Z,2017-07-31T22:00:00Z,2017-08-01T17:00:00Z,2017-07-26T20:00:00Z,2017-06-29T21:00:00Z,2017-05-09T14:00:00Z,2017-05-01T06:00:00Z,2017-05-18T04:00:00Z,2017-04-04T09:00:00Z,2017-03-30T00:00:00Z,2017-03-15T17:00:00Z,2017-03-10T16:00:00Z,2017-03-04T04:00:00Z,2017-03-03T15:00:00Z",2018-01-22T06:15:30Z,,Power Acoustik,,,10.2 pounds,2017/08/29,Tuesday,8,August,29,35,1.0722219284950218,2.376354103144019
